-15.78555556;27.66861111;2013;Tursiops truncatus;13846;950.4;2013-08;
-15.785;27.6675;2013;Tursiops truncatus;13895;867.4;2013-08;
-15.8175;27.70194444;2013;Tursiops truncatus;13195;820.8;2013-08;
-15.80138889;27.70055556;2013;Tursiops truncatus;12284;571;2013-08;
-15.78361111;27.66888889;2013;Tursiops truncatus;13689;824;2013-08;
-15.83472222;27.73472222;2013;Tursiops truncatus;11235;803.4;2013-08;
-15.75138889;27.66861111;2013;Tursiops truncatus;11703;540.4;2013-08;
-15.75222222;27.65;2013;Tursiops truncatus;13415;883.4;2013-08;
-15.8;27.66805556;2013;Tursiops truncatus;14929;1086.4;2013-08;
-15.85055556;27.75166667;2013;Tursiops truncatus;10893;802.8;2013-08;
-15.80166667;27.71916667;2013;Tursiops truncatus;10734;412.8;2013-08;
-15.81722222;27.7025;2013;Tursiops truncatus;13131;814.4;2013-09;
-15.80055556;27.71888889;2013;Tursiops truncatus;10680;412.8;2013-09;
-15.76805556;27.66916667;2013;Tursiops truncatus;12635;553.2;2013-09;
-15.76888889;27.68361111;2013;Tursiops truncatus;11506;429.4;2013-09;
-15.75194444;27.65166667;2013;Tursiops truncatus;13248;761.8;2013-09;
-15.75;27.73583333;2013;Tursiops truncatus;6178;58.4;2013-09;
-15.81722222;27.73416667;2013;Tursiops truncatus;10358;457.2;2013-09;
-15.76666667;27.65138889;2013;Tursiops truncatus;14131;910.4;2013-09;
-15.71916667;27.63527778;2013;Tursiops truncatus;13398;729.8;2013-09;
-15.75138889;27.65111111;2013;Tursiops truncatus;13267;761.8;2013-10;
-15.67277778;27.66;2013;Tursiops truncatus;9793;633.2;2013-10;
-15.81361111;27.69055556;2013;Tursiops truncatus;13901;898.8;2013-10;
-15.8175;27.70027778;2013;Tursiops truncatus;13331;820.8;2013-10;
-15.78527778;27.66722222;2013;Tursiops truncatus;13936;867.4;2013-10;
-15.80166667;27.71777778;2013;Tursiops truncatus;10845;426.2;2013-10;
-15.80111111;27.7;2013;Tursiops truncatus;12317;554.6;2013-11;
-15.83583333;27.78333333;2013;Tursiops truncatus;7395;115.4;2013-11;
-15.73361111;27.76694444;2013;Tursiops truncatus;2426;36.2;2013-11;
-15.7025;27.66777778;2013;Tursiops truncatus;9451;364.8;2013-11;
-15.78361111;27.65;2013;Tursiops truncatus;15254;921.4;2013-11;
-15.80083333;27.71861111;2014;Tursiops truncatus;10721;426.2;2014-01;
-15.83527778;27.76666667;2014;Tursiops truncatus;8667;286.4;2014-01;
-15.91805556;27.73555556;2014;Tursiops truncatus;16917;2183;2014-01;
-15.58555556;27.63444444;2014;Tursiops truncatus;11214;1704.4;2014-01;
-15.80111111;27.71722222;2014;Tursiops truncatus;10852;426.2;2014-01;
-15.76416667;27.68388889;2014;Tursiops truncatus;11158;410.2;2014-02;
-15.81694444;27.73388889;2014;Tursiops truncatus;10372;457.2;2014-02;
-15.76805556;27.68472222;2014;Tursiops truncatus;11361;425;2014-03;
-15.38186353;27.87399726;2014;Tursiops truncatus;9;75;2014-09;
-15.88;27.80166667;2015;Tursiops truncatus;9754;1098.8;2015-01;
-15.81166667;27.69333333;2015;Tursiops truncatus;13541;803.8;2015-01;
-15.80833333;27.76;2015;Tursiops truncatus;7446;95.4;2015-01;
-15.84;27.73333333;2015;Tursiops truncatus;11670;878.4;2015-01;
-15.38187124;27.87399608;2015;Tursiops truncatus;8;75;2015-01;
-15.38187124;27.87399608;2015;Tursiops truncatus;8;75;2015-01;
-15.38187124;27.87399608;2015;Tursiops truncatus;8;75;2015-01;
-13.67077678;28.91916618;2015;Tursiops truncatus;35;-19;2015-02;
-15.38187124;27.87399608;2015;Tursiops truncatus;8;75;2015-02;
-15.38187124;27.87399608;2015;Tursiops truncatus;8;75;2015-02;
-15.695;27.685;2015;Tursiops truncatus;7405;117.2;2015-02;
-15.72333333;27.7;2015;Tursiops truncatus;7272;71;2015-02;
-15.805;27.74;2015;Tursiops truncatus;9196;244.4;2015-02;
-15.68833333;27.66;2015;Tursiops truncatus;9972;526.4;2015-02;
-13.67083043;28.91901592;2015;Tursiops truncatus;51;-19;2015-02;
-13.66967171;28.9181003;2015;Tursiops truncatus;76;-19;2015-04;
-13.66951615;28.91805804;2015;Tursiops truncatus;68;-19;2015-04;
-15.38187124;27.87399608;2015;Tursiops truncatus;8;75;2015-04;
-15.38134754;27.87618332;2015;Tursiops truncatus;5;69;2015-04;
-15.80333333;27.72333333;2015;Tursiops truncatus;10511;403.8;2015-04;
-15.70022665;28.16291167;2015;Tursiops truncatus;-35;-29;2015-05;
-15.38543791;27.87103346;2015;Tursiops truncatus;36;-30;2015-05;
-13.67077142;28.91865907;2015;Tursiops truncatus;85;-19;2015-05;
-15.38187124;27.87399608;2015;Tursiops truncatus;8;75;2015-05;
-15.38134754;27.87618332;2015;Tursiops truncatus;5;69;2015-05;
-15.69886073;28.15322795;2015;Tursiops truncatus;5;-57;2015-05;
-17.91200638;28.58510583;2015;Tursiops truncatus;157;-25;2015-05;
-15.38187124;27.87399608;2015;Tursiops truncatus;8;75;2015-05;
-15.42143047;27.82461678;2015;Tursiops truncatus;100;-3;2015-05;
-15.38187124;27.87399608;2015;Tursiops truncatus;8;75;2015-05;
-13.66860151;28.91881402;2015;Tursiops truncatus;25;-19;2015-05;
-15.42143047;27.82461678;2015;Tursiops truncatus;100;-3;2015-05;
-15.69932342;28.15288032;2015;Tursiops truncatus;52;-57;2015-05;
-16.47;27.36;2001;Tursiops truncatus;73597;3541;2001-04-29T15:15:00;POINT(-16.47 27.36)
-18.87;25.55;2000;Tursiops truncatus;248148;3092.5;2000-01-11T17:20:00;POINT(-18.87 25.55)
-15.3253;28.01951;2017;Tursiops truncatus;4833;576.8;2017-07-14;MULTIPOINT ( (-15.42 28.14),  (-16.03 17.99))
